Dataset,Retriever,Question,Gold Answer,LLM Answer,Claim,Claim Label,Entailment Score,Contradiction Score,Evidence Preview
v1,bm25_v1+LLM,What team was the NFC champion?,Carolina Panthers,The NFC champion is the Pittsburgh Steelers.,The NFC champion is the Pittsburgh Steelers.,contradicted,0.02221144177019596,0.9958869814872742,XLVIII. The only other AFC champion team to have worn white as the designated home team in the Super Bowl was the Pittsburgh Steelers; they defeated the Seattle Seahawks 21–10 in Super Bowl XL 10 seasons prior. The Broncos' decision to wear white meant the Panthers would wear their standard home uni
v1,dpr_v1+LLM,What team was the NFC champion?,Carolina Panthers,The NFC champion Denver Broncos.,The NFC champion Denver Broncos.,contradicted,0.04204762727022171,0.9856539368629456,"Pittsburgh Steelers as one of four teams that have made eight appearances in the Super Bowl. The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a yea"
v1,hybrid_v1+LLM,What team was the NFC champion?,Carolina Panthers,The NFC champion is the Pittsburgh Steelers.,The NFC champion is the Pittsburgh Steelers.,contradicted,0.02221144177019596,0.9890813827514648,"a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. The Panthers finished the regular season with a 15–1 record, and quarterback Cam Newton was named the NFL Most Valuable Player (MVP). They defeated "
v1,bm25_v1+LLM,Who won Super Bowl 50?,Denver Broncos,The Super Bowl 50 was the first time the Broncos had ever won a Super Bowl. The Super Bowl 50 was the first time the Broncos had ever won a Super Bowl. The Super Bowl 50 was the first time the Broncos had ever won a Super Bowl. The Super Bowl 50 was the first time the,The Super Bowl 50 was the first time the Broncos had ever won a Super Bowl.,contradicted,0.03671177104115486,0.9965529441833496,"Super Bowl XXXIII, Elway's last game as Denver QB, when they defeated the Atlanta Falcons 34–19. In their only other Super Bowl win in Super Bowl XXXII, Denver wore blue jerseys, which was their primary color at the time. They also lost Super Bowl XXI when they wore white jerseys, but they are 0-4 i"
v1,bm25_v1+LLM,Who won Super Bowl 50?,Denver Broncos,The Super Bowl 50 was the first time the Broncos had ever won a Super Bowl. The Super Bowl 50 was the first time the Broncos had ever won a Super Bowl. The Super Bowl 50 was the first time the Broncos had ever won a Super Bowl. The Super Bowl 50 was the first time the,The Super Bowl 50 was the first time the,contradicted,0.027914736419916153,0.8965008854866028,"Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In honor of the 50th Super Bowl"
v1,dpr_v1+LLM,Who won Super Bowl 50?,Denver Broncos,The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national,The Super Bowl is a national championship game.,supported,0.7766101360321045,0.5910301804542542,Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super B
v1,dpr_v1+LLM,Who won Super Bowl 50?,Denver Broncos,The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national championship game. The Super Bowl is a national,The Super Bowl is a national,unsupported,0.03657782822847366,0.061311233788728714,
v1,hybrid_v1+LLM,Who won Super Bowl 50?,Denver Broncos,The Super Bowl 50 was the first time the NFL had ever been televised. The NFL has always been a big part of the Super Bowl. The NFL has always been a big part of the Super Bowl. The NFL has always been a big part of the Super Bowl. The NFL has always been a,The Super Bowl 50 was the first time the NFL had ever been televised.,contradicted,0.0025000993628054857,0.9989283680915833,"show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. Super Bowl 50 was an American football game to determi"
v1,hybrid_v1+LLM,Who won Super Bowl 50?,Denver Broncos,The Super Bowl 50 was the first time the NFL had ever been televised. The NFL has always been a big part of the Super Bowl. The NFL has always been a big part of the Super Bowl. The NFL has always been a big part of the Super Bowl. The NFL has always been a,The NFL has always been a big part of the Super Bowl.,unsupported,0.02839798666536808,0.03882043436169624,
v1,hybrid_v1+LLM,Who won Super Bowl 50?,Denver Broncos,The Super Bowl 50 was the first time the NFL had ever been televised. The NFL has always been a big part of the Super Bowl. The NFL has always been a big part of the Super Bowl. The NFL has always been a big part of the Super Bowl. The NFL has always been a,The NFL has always been a,contradicted,0.03699012100696564,0.7239488363265991,"also the oldest quarterback ever to play in a Super Bowl at age 39. The past record was held by John Elway, who led the Broncos to victory in Super Bowl XXXIII at age 38 and is currently Denver's Executive Vice President of Football Operations and General Manager."
v1,bm25_v1+LLM,Super Bowl 50 determined the NFL champion for what season?,2015,Super Bowl 50 determined the NFL champion for the 2015 season. The NFL announced that the NFL would name the Super Bowl 50 Host Committee and the NFL would name the NFL Host Committee. The NFL announced that the NFL would name the Super Bowl 50 Host Committee and the NFL would name the NFL Host Committee.,Super Bowl 50 determined the NFL champion for the 2015 season.,supported,0.9948648810386658,0.10910305380821228,Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super B
v1,bm25_v1+LLM,Super Bowl 50 determined the NFL champion for what season?,2015,Super Bowl 50 determined the NFL champion for the 2015 season. The NFL announced that the NFL would name the Super Bowl 50 Host Committee and the NFL would name the NFL Host Committee. The NFL announced that the NFL would name the Super Bowl 50 Host Committee and the NFL would name the NFL Host Committee.,The NFL announced that the NFL would name the Super Bowl 50 Host Committee,contradicted,0.08184187114238739,0.8938462138175964,"the tradition of naming each Super Bowl game with Roman numerals (under which the game would have been known as ""Super Bowl L""), so that the logo could prominently feature the Arabic numerals 50. For the first time, the Super Bowl 50 Host Committee and the NFL have openly sought disabled veteran and"
v1,bm25_v1+LLM,Super Bowl 50 determined the NFL champion for what season?,2015,Super Bowl 50 determined the NFL champion for the 2015 season. The NFL announced that the NFL would name the Super Bowl 50 Host Committee and the NFL would name the NFL Host Committee. The NFL announced that the NFL would name the Super Bowl 50 Host Committee and the NFL would name the NFL Host Committee.,the NFL would name the NFL Host Committee.,contradicted,0.03021969273686409,0.9829537868499756,"the tradition of naming each Super Bowl game with Roman numerals (under which the game would have been known as ""Super Bowl L""), so that the logo could prominently feature the Arabic numerals 50. For the first time, the Super Bowl 50 Host Committee and the NFL have openly sought disabled veteran and"
v1,dpr_v1+LLM,Super Bowl 50 determined the NFL champion for what season?,2015,The Super Bowl is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is,The Super Bowl is a football game.,supported,0.986241340637207,0.027416294440627098,Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super B
v1,dpr_v1+LLM,Super Bowl 50 determined the NFL champion for what season?,2015,The Super Bowl is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is,The NFL is a football game.,supported,0.9620447754859924,0.07993080466985703,Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super B
v1,dpr_v1+LLM,Super Bowl 50 determined the NFL champion for what season?,2015,The Super Bowl is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is a football game. The NFL is,The NFL is,contradicted,0.02961594983935356,0.689608097076416,"the tradition of naming each Super Bowl game with Roman numerals (under which the game would have been known as ""Super Bowl L""), so that the logo could prominently feature the Arabic numerals 50. The Panthers finished the regular season with a 15–1 record, and quarterback Cam Newton was named the NF"
