Dataset,Retriever,Question,Gold Answer,LLM Answer,Retrieved Context Preview,TopK,Mean Retrieval Score,Retrieval Hit@K,Exact Match,F1,BLEU,ROUGE-L,Semantic Similarity,Num Claims,Supported Claims,Unsupported Claims,Contradicted Claims,Faithfulness,Extrinsic Hallucination Rate,Intrinsic Hallucination Rate,Hallucination Rate,Step Time Sec
v1,bm25_v1+LLM,How many tackles did Von Miller accomlish by himself in the game?,five,"Von Miller's total of 5½ sacks, 2½ tackles, and 2½ tackles for loss.","The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7½ sacks. Linebacker Brandon Marshall led the team in total tac",5,19.028309661221083,1,0,0.0,0.0,0.0,0.22835886,2,0,1,1,0.0,0.5,0.5,1.0,0.8701367378234863
v1,dpr_v1+LLM,How many tackles did Von Miller accomlish by himself in the game?,five,"Miller had four tackles, two sacks, and a fumble recovery. He also had two sacks.","Manning finished the game 13 of 23 for 141 yards with one interception and zero touchdowns. Sanders was his top receiver with six receptions for 83 yards. Anderson was the game's leading rusher with 90 yards and a touchdown, along with four receptions for 10 yards. Miller had six total tackles (five solo), 2½ sacks, and two forced fumbles. Ware had five total tackles and two sacks. Ward had seven total tackles, a fumble recovery, and an interception. McManus made all four of his field goals, mak",5,0.5049144387245178,1,0,0.0,0.0,0.0,0.21088658,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666,1.0,1.2046473026275635
v1,hybrid_v1+LLM,How many tackles did Von Miller accomlish by himself in the game?,five,"Von Miller's total of 5½ tackles, 2½ sacks, and two forced fumbles.","The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7½ sacks. Linebacker Brandon Marshall led the team in total tac",5,0.8392201084183695,1,0,0.0,0.0,0.0,0.24898873,2,0,0,2,0.0,0.0,1.0,1.0,0.9867892265319824
v1,bm25_v1+LLM,Which network broadcasted Super Bowl 50 in the U.S.?,CBS,CBS.,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. The Super Bowl 50 Host Committee has vowed to be ""the most giving Super Bowl ever"", and will dedicate 25 ",5,27.397991482293843,1,0,0.0,0.0,1.0,0.9741968,0,0,0,0,0.0,0.0,0.0,0.0,0.6658909320831299
v1,dpr_v1+LLM,Which network broadcasted Super Bowl 50 in the U.S.?,CBS,CBS.,"In the United States, the game was televised by CBS, as part of a cycle between the three main broadcast television partners of the NFL. The network's lead broadcast team of Jim Nantz and Phil Simms called the contest, with Tracy Wolfson and Evan Washburn on the sidelines. CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet t",5,0.6122594833374023,1,0,0.0,0.0,1.0,0.9741968,0,0,0,0,0.0,0.0,0.0,0.0,0.6920633316040039
v1,hybrid_v1+LLM,Which network broadcasted Super Bowl 50 in the U.S.?,CBS,"CBS, NBC, and ABC.","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. Super Bowl 50 was an American football game to determine the champion of the National Football League (NF",5,0.8971463951642684,1,0,0.0,6.567274736060395,0.4,0.7543247,0,0,0,0,0.0,0.0,0.0,0.0,0.69919753074646
v1,bm25_v1+LLM,What was the average cost for a 30 second commercial during Super Bowl 50?,$5 million,The average cost for a 30 second commercial during Super Bowl 50 was $5 million. The average cost for a 30 second commercial during Super Bowl 50 was $5 million. The average cost for a 30 second commercial during Super Bowl 50 was $5 million. The average cost for a 30 second commercial during,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Caro",5,27.8812449074953,1,0,0.03571428571428571,2.250110187024035,0.07142857142857142,0.21743026,2,2,0,0,1.0,0.0,0.0,0.0,1.020749807357788
v1,dpr_v1+LLM,What was the average cost for a 30 second commercial during Super Bowl 50?,$5 million,"The average cost for a 30 second commercial during Super Bowl 50 was $5,000,","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl a",5,0.5482199430465698,1,0,0.0,2.445593937240363,0.11764705882352941,0.28419363,1,1,0,0,1.0,0.0,0.0,0.0,0.8162031173706055
v1,hybrid_v1+LLM,What was the average cost for a 30 second commercial during Super Bowl 50?,$5 million,"The average cost for a 30 second commercial during Super Bowl 50 was $5,000,000.","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl a",5,0.7689536393170473,1,0,0.0,2.445593937240363,0.1111111111111111,0.29538572,1,1,0,0,1.0,0.0,0.0,0.0,0.8269391059875488
v1,bm25_v1+LLM,Which group headlined the Super Bowl 50 halftime show?,Coldplay,"The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November 2015, reports surfaced stating that ""multiple acts"" would perform during the halftime sh",5,33.752465077879826,1,0,0.042553191489361694,0.6866732953963861,0.04081632653061225,0.33743477,5,1,1,3,0.2,0.2,0.6,0.8,1.154897928237915
v1,dpr_v1+LLM,Which group headlined the Super Bowl 50 halftime show?,Coldplay,"The Super Bowl 50 halftime show was headlined by the British rock group Coldplay, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. The Super Bowl XLVII was the second-most watched U.S. broadcast ever. In late November 2015, reports surfaced stating","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November 2015, reports surfaced stating that ""multiple acts"" would perform during the halftime sh",5,0.578720074892044,1,0,0.0,0.6866732953963861,0.04166666666666667,0.37585962,4,2,1,1,0.5,0.25,0.25,0.5,1.092684030532837
v1,hybrid_v1+LLM,Which group headlined the Super Bowl 50 halftime show?,Coldplay,"The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November 2015, reports surfaced stating that ""multiple acts"" would perform during the halftime sh",5,0.732416737068613,1,0,0.042553191489361694,0.6866732953963861,0.04081632653061225,0.33743477,5,1,2,2,0.2,0.4,0.4,0.8,1.195084571838379
v1,bm25_v1+LLM,Which performers joined the headliner during the Super Bowl 50 halftime show?,Beyoncé and Bruno Mars,"The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November 2015, reports surfaced stating that ""multiple acts"" would perform during the halftime sh",5,34.18473088210746,1,0,0.12,4.298807144691973,0.15384615384615385,0.42900288,5,1,1,3,0.2,0.2,0.6,0.8,1.172417402267456
v1,dpr_v1+LLM,Which performers joined the headliner during the Super Bowl 50 halftime show?,Beyoncé and Bruno Mars,"The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November 2015, reports surfaced stating that ""multiple acts"" would perform during the halftime sh",5,0.5653909862041473,1,0,0.12,4.298807144691973,0.15384615384615385,0.42900288,5,1,1,3,0.2,0.2,0.6,0.8,1.2261955738067627
v1,hybrid_v1+LLM,Which performers joined the headliner during the Super Bowl 50 halftime show?,Beyoncé and Bruno Mars,"The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November","CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever. In late November 2015, reports surfaced stating that ""multiple acts"" would perform during the halftime sh",5,0.7461509836011138,1,0,0.12,4.298807144691973,0.15384615384615385,0.42900288,5,1,1,3,0.2,0.2,0.6,0.8,1.1997904777526855
